title,price,location,link
Rumah Hook di Bukit Nusa Indah Ciputat Bintaro,Rp 2.35 M,Tangerang Selatan Ciputat,https://www.rumah123.com/properti/tangerang-selatan-ciputat/rumah-hook-di-bukit-nusa-indah-ciputat-bintaro-hos40679757/
Type 36 di Graha Swa Bhuwana 4 (GSB 4),Rp 320 Juta,Gunung Kidul,https://www.rumah123.com/perumahan-baru/properti/gunung-kidul/graha-swa-bhuwana-4-gsb-4/type-36/hos0101135/
Rumah Strategis 3 KT Akses Dekat Stasiun LRT Jati Mulya Siap KPR J37505,Rp 760 Juta,Bekasi Bekasi,https://www.rumah123.com/properti/bekasi-bekasi/rumah-strategis-3-kt-akses-dekat-stasiun-lrt-jati-mulya-siap-kpr-j37505-hos40196936/
Rumah baru 3 Kamar Dekat Transportasi Umum di Tangerang,Rp 1.5 M,Tangerang Lippo Karawaci,https://www.rumah123.com/properti/tangerang-lippo-karawaci/rumah-baru-3-kamar-dekat-transportasi-umum-di-tangerang-hos38938374/
Jual Hunian Mewah Bagus Luas Harga Terjangkau di Jaktim Lokasi Strategis,Rp 5.4 M,Jakarta Timur Cipayung,https://www.rumah123.com/properti/jakarta-timur-cipayung/jual-hunian-mewah-bagus-luas-harga-terjangkau-di-jaktim-lokasi-strategis-hos40855771/
Tipe 58/70 di The Aurora Residence,Rp 950 Juta,Bandung,https://www.rumah123.com/perumahan-baru/properti/bandung/the-aurora-residence/tipe-5870/hos0101156/
Cash / KPR - Rumah Pik2 Tahap 1 8X15 [3+1 Kamar Tidur],Rp 3.8 M,Jakarta Utara Pantai Indah Kapuk 2,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk-2/bsa-kpr-rumah-pik2-atlanta-8x15-shm-31-kamar-tidur-hos10272724/
Dalam Perumahan Nyaman di Depok Dekat Stasiun KRL Siap Huni SHM IMB Lengkap,Rp 635 Juta,Depok Cilodong,https://www.rumah123.com/properti/depok-cilodong/dalam-perumahan-nyaman-di-depok-siap-huni-shm-imb-lengkap-hos40010627/
"0446Ja Rumah 3Lantai Parkir Luas Dekat Mall Mkg Rapi Bersih Rp6.5m Nego Canopy #Contack:menerima Titip Jual,Beli,Sewa Property Hub:antolukas Wa 0813xxxxxxxx",Rp 6.5 M,Jakarta Utara Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/0446ja-rumah-3lantai-parkir-luas-dekat-mall-mkg-rapi-bersih-rp65m-nego-canopy-contackmenerima-titip-jualbelisewa-hos40742369/
Rumah Mewah Full Furnish di Bsd Puspita Loka Dkt Tol KRL Busway,Rp 4.5 M,Tangerang Selatan Bsd,https://www.rumah123.com/properti/tangerang-selatan-bsd/rumah-mewah-full-furnish-di-bsd-puspita-loka-dkt-tol-krl-busway-hos40798800/
Rumah Minimalis Sunter Bisma Sunter Paradise Sunter Agung Agung Permai Agung Jaya,Rp 11.5 M,Jakarta Utara Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/rumah-minimalis-sunter-bisma-sunter-paradise-sunter-agung-agung-permai-agung-jaya-hos40891407/
Rumah Minimalis Sunter Rumah Minimalis Agung Barat Agung Permai Agung Jaya,Rp 6 M,Jakarta Utara Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/rumah-minimalis-sunter-rumah-minimalis-agung-barat-agung-permai-agung-jaya-hos40879991/
Rumah Mewah Sunter Agung Rumah Minimalis Sunter Agung,Rp 16 M,Jakarta Utara Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/rumah-mewah-sunter-agung-rumah-minimalis-sunter-agung-hos40913123/
Rumah Danau Sunter Selatan,Rp 23 M,Jakarta Utara Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/rumah-danau-sunter-selatan-hos39848452/
Rumah Sunter Agung Murah Rumah Murah Sunter Rumah Sunter Jalan 4 Mobil,Rp 6.1 M,Jakarta Utara Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/rumah-sunter-agung-murah-rumah-murah-sunter-rumah-sunter-jalan-4-mobil-hos40934078/
Sunter Indah,Rp 2.5 M,Jakarta Utara Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/sunter-indah-hos40557666/
Blok Cemara di Bumi Arum Regency 2,Rp 462 Juta,Bandung,https://www.rumah123.com/perumahan-baru/properti/bandung/bumi-arum-regency-2/blok-cemara/hos0101128/
Rumah Minimalis Bisma Rumah Minimalis Sunter,Rp 5.6 M,Jakarta Utara Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/rumah-minimalis-bisma-rumah-minimalis-sunter-hos17121911/
Rumah Sunter Hadap Timur Selatan,Rp 3.7 M,Jakarta Utara Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/rumah-sunter-hadap-timur-selatan-hos39944793/
Turun Harga Murah Rumah di Bcs Jln Cakalele Kelapa Gading Ukuran 8X15,Rp 1.15 M,Jakarta Utara Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/rumah-di-bcs-jln-cakalele-kelapa-gading-hadap-selatan-ukuran-8x15-hos19035234/
Tipe Okura di Metland Transyogi,Rp 1.32 M,Jakarta Timur,https://www.rumah123.com/perumahan-baru/properti/jakarta-timur/metland-transyogi/tipe-okura/hos019727/
Jual Cepat Rumah Minimalis Bagus Komplek Summarecon Kelapa Gading,Rp 3.15 M,Jakarta Utara Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/jual-cepat-rumah-minimalis-bagus-komplek-summarecon-kelapa-gading-hos39765874/
Rumah 3 Lantai Paling Mewah di Jakarta Timur Fasilitas Premium Bintang Lima,Rp 5.4 M,Jakarta Timur Pondok Kelapa,https://www.rumah123.com/properti/jakarta-timur-pondok-kelapa/rumah-3-lantai-paling-mewah-di-jakarta-timur-fasilitas-premium-bintang-lima-hos40852944/
Rumah 6X16 Harga 1.35M di Griya Permata Nempel Green Lake City,Rp 1.35 M,Jakarta Barat Green Lake City,https://www.rumah123.com/properti/jakarta-barat-green-lake-city/rumah-6x16-harga-135m-di-griya-permata-nempel-green-lake-city-hos40904623/
Tipe 1 (2BR) di The Cantri Gangga,Rp 1.68 M,Badung,https://www.rumah123.com/perumahan-baru/properti/badung/the-cantri-gangga/tipe-1-2br/hos0101114/
Hunian Nyaman 2 Lantai Kondisi Baru Strategis Dekat Sekolah dan Mall,Rp 2.2 M,Tangerang Gading Serpong,https://www.rumah123.com/properti/tangerang-gading-serpong/hunian-nyaman-2-lantai-kondisi-baru-strategis-dekat-sekolah-dan-mall-hos40219722/
"Rumah Bagus Strategis di Pinggir Jalan Raya, Cimahi Utara",Rp 1.95 M,Cimahi Cimahi Utara,https://www.rumah123.com/properti/cimahi-cimahi-utara/rumah-bagus-strategis-pinggir-jalan-di-ciuyah-permana-cimahi-utara-hos40130368/
Rumah Mewah Murah di Kebayoran Baru 3 Lt Private Lift di Jual Bu,Rp 22.5 M,Jakarta Selatan Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan-kebayoran-baru/rumah-mewah-murah-di-kebayoran-baru-3-lt-private-lift-di-jual-bu-hos40644613/
Tipe 198 di Fajar Indah Permata 1,Rp 3.45 M,Solo,https://www.rumah123.com/perumahan-baru/properti/solo/fajar-indah-permata-1/tipe-198/hos0101088/
Rumah Blok A Kebayoran Baru Jakarta Selatan Harga Termurah,Rp 4.8 M,Jakarta Selatan Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan-kebayoran-baru/rumah-blok-a-kebayoran-baru-jakarta-selatan-harga-termurah-hos40838537/
Rumah 2 Lantai Siap Huni Full Fasilitas di Bsd Tangerang Selatan.,Rp 1.3 M,Tangerang Selatan Bsd,https://www.rumah123.com/properti/tangerang-selatan-bsd/rumah-2-lantai-siap-huni-full-fasilitas-di-bsd-tangerang-selatan-hos40873493/
Rumah 2 Lantai Siap Huni Full Fasilitas di Bsd Tangerang Selatan.,Rp 1.1 M,Tangerang Selatan Bsd,https://www.rumah123.com/properti/tangerang-selatan-bsd/rumah-2-lantai-siap-huni-full-fasilitas-di-bsd-tangerang-selatan-hos40873284/
Langka! Mewah Full Furnished Sangat Luas Rumah Premium,Rp 12 M,Tangerang Selatan Bsd,https://www.rumah123.com/properti/tangerang-selatan-bsd/langka-sangat-luas-rumah-modern-premium-full-furnished-hos40889148/
Rumah Mewah Pik Hoek Furnished Pool 295M2,Rp 14 M,Jakarta Utara Pantai Indah Kapuk,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk/rumah-mewah-pik-hoek-furnished-pool-295m2-hos39701071/
Dijual Cepat Murah Rumah di Asia Tropis Harapan Indah Lt 450M 3 Lantai,Rp 6.35 M,Bekasi Harapan Indah,https://www.rumah123.com/properti/bekasi-harapan-indah/dijual-cepat-murah-rumah-di-cluster-asia-tropis-harapan-indah-bekasi-lt-450m-hos39546025/
Rumah Harapan Indah Bekasi Murah Bagus Hoek,Rp 820 Juta,Bekasi Harapan Indah,https://www.rumah123.com/properti/bekasi-harapan-indah/rumah-harapan-indah-bekasi-murah-bagus-hoek-hos18960300/
Rumah Mewah Di Serpong Dekat Tol Krl Harga Perdana Free Biaya2,Rp 955 Juta,Tangerang Selatan Pamulang,https://www.rumah123.com/properti/tangerang-selatan-pamulang/rumah-mewah-di-serpong-dekat-tol-krl-harga-perdana-free-biaya2-hos40510656/
Rumah Mewah Hoek Furnish Ada Kolam Renang Bioskop Mini Citra Gran Cibubur,Rp 16 M,Jakarta Timur Citra Grand,https://www.rumah123.com/properti/jakarta-timur-citra-grand/rumah-posisi-hoek-mewah-furnish-siap-masuk-citra-gran-cibubur-hos40525141/
Jual Rumah Lelang Bank di Surabaya (Citraland Cluster North West Park) - Lelang Kpknl,Rp 712 Juta,Surabaya Pakal,https://www.rumah123.com/properti/surabaya-pakal/jual-rumah-lelang-bank-di-surabaya-citraland-cluster-north-west-park-lelang-kpknl-hos40955117/
Tipe 30 di Puro Asri 2,Rp 247 Juta,Sragen,https://www.rumah123.com/perumahan-baru/properti/sragen/puro-asri-2/tipe-30/hos1101086/
Dijual Rumah 6X15 di Green Lake City Cluster West Europe Hadap Utara Rapi Murah,Rp 2.3 M,Jakarta Barat Green Lake City,https://www.rumah123.com/properti/jakarta-barat-green-lake-city/dijual-rumah-6x15-di-green-lake-city-cluster-west-europe-hadap-utara-rapi-murah-hos40937201/
For Sale Rumah Mewah 4 Lantai Kondisi Baru di Jaksel Super Strategis,Rp 6.9 M,Jakarta Selatan Tebet,https://www.rumah123.com/properti/jakarta-selatan-tebet/for-sale-rumah-mewah-4-lantai-kondisi-baru-di-jaksel-super-strategis-hos39651872/
Rumah Sunter Hadap Utara,Rp 3.7 M,Jakarta Utara Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/rumah-sunter-hadap-utara-hos39990381/
Tipe 40 di Kanaya Park View,Rp 375 Juta,Klaten,https://www.rumah123.com/perumahan-baru/properti/klaten/kanaya-park-view/tipe-40/hos0101081/
Rumah Sunter Semi Furnish,Rp 4.2 M,Jakarta Utara Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/rumah-sunter-semi-furnish-hos40230995/
Rumah Sunter Hadap Timur,Rp 2.8 M,Jakarta Utara Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/rumah-sunter-hadap-timur-hos40376483/
Dijual Cepat Rumah di Lakewood Navapark Bsd City,Rp 10.5 M,Tangerang Selatan Bsd,https://www.rumah123.com/properti/tangerang-selatan-bsd/dijual-cepat-rumah-di-lakewood-navapark-bsd-city-hos40444801/
Tipe 40 di Griya Pesona Asri,Rp 410 Juta,Solo,https://www.rumah123.com/perumahan-baru/properti/solo/griya-pesona-asri/tipe-40/hos0101078/
Rumah Sunter,Rp 2.35 M,Jakarta Utara Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/rumah-sunter-hos18495338/
Rumah Cantik Komplek Cinere Terdepan Harga Terbaik,Rp 4.75 M,Depok Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-cantik-komplek-cinere-terdepan-harga-terbaik-hos10211819/
Rumah Sunter,Rp 1.9 M,Jakarta Utara Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/rumah-sunter-hos40096975/
Type 8 di The Belrose Residence,Rp 1.69 M,Solo,https://www.rumah123.com/perumahan-baru/properti/solo/the-belrose-residence/type-8/hos0101074/
Dijual Rumah Cantik Cluster Elecio Citra Garden Puri,Rp 2.7 M,Jakarta Barat Citra Garden,https://www.rumah123.com/properti/jakarta-barat-citra-garden/dijual-rumah-cantik-cluster-elecio-citra-garden-puri-hos19418538/
Rumah Baru Gaya American Classic Megapolitan Cinere Harga Nego,Rp 2.7 M,Depok Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-baru-gaya-american-classic-megapolitan-cinere-harga-nego-hos19001698/
Dijual Rumah 6X15 di Green Puri Jakarta Barat Cluster Aman Security 24 Jam,Rp 2.15 M,Jakarta Barat Green Lake City,https://www.rumah123.com/properti/jakarta-barat-green-lake-city/dijual-rumah-6x15-di-green-puri-jakarta-barat-cluster-aman-security-24-jam-hos40966041/
"Rumah Rasa Instagram, Harga Bersahabat, 1.5 Km Dari Tol Brigif!",Rp 1.4 M,Depok Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-rasa-instagram-harga-bersahabat-15-km-dari-tol-brigif-hos39512508/
Rumah 500Jutaan!! di Komp. Cipageran Asri! Harga Oke dan Open Nego!.,Rp 599 Juta,Cimahi Cimahi Utara,https://www.rumah123.com/properti/cimahi-cimahi-utara/rumah-500jutaan-di-komp-cipageran-asri-harga-oke-dan-open-nego-hos19356866/
Rumah di Kebayoran Baru Jakarta Selatan Tanah Luas Hargamurahshm,Rp 7 M,Jakarta Selatan Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan-kebayoran-baru/rumah-2-lantai-ekslusif-premium-di-kebayoran-baru-jakarta-selatan-dengan-tanah-luas-dan-area-strategis-hos40781522/
Citrus Signature Grand Wisata,Rp 3.78 M,Bekasi,https://www.rumah123.com/perumahan-baru/properti/bekasi/citrus-signature-grand-wisata/nps7491/
"Dekat Seturan, Homestay Tropis Include Private Pool; SHM",Rp 1.8 M,Yogyakarta Maguwoharjo,https://www.rumah123.com/properti/yogyakarta-maguwoharjo/dekat-seturan-homestay-tropis-include-private-pool-shm-hos40893170/
ANANDAYA,Rp 467 Juta,Bogor,https://www.rumah123.com/perumahan-baru/properti/bogor/anandaya/nps7504/
Green Orchid,Rp 899 Juta,Bekasi,https://www.rumah123.com/perumahan-baru/properti/bekasi/green-orchid/nps7529/
Rumah Mewah Siap Huni Luas Tanah 788 Citra Gran Cibubur,Rp 9 M,Jakarta Timur Citra Grand,https://www.rumah123.com/properti/jakarta-timur-citra-grand/rumah-mewah-siap-huni-luas-tanah-788-citra-gran-cibubur-hos39561566/
Puri 11,Rp 2.98 M,Tangerang,https://www.rumah123.com/perumahan-baru/properti/tangerang/puri-11/nps7653/
Dijual Turun 3m! Rumah Sutera Orlanda- Alam Sutera,Rp 10.5 M,Tangerang Alam Sutera,https://www.rumah123.com/properti/tangerang-alam-sutera/dijual-turun-2m-rumah-sutera-orlanda-alam-sutera-hos40182216/
Rumah Mewah 2 Lantai Scandinavian Ternyaman di Cinere Kota Depok,Rp 2.4 M,Depok Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-mewah-2-lantai-scandinavian-ternyaman-di-cinere-kota-depok-hos40935817/
Rumah Sunter SHM,Rp 5.6 M,Jakarta Utara Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/rumah-sunter-shm-hos39750539/
Dijual Murah Banget! Rumah Sutera Onyx Alam Sutera,Rp 5.9 M,Tangerang Alam Sutera,https://www.rumah123.com/properti/tangerang-alam-sutera/dijual-murah-banget-rumah-sutera-onyx-alam-sutera-hos40792834/
Rumah Djual Dalam Cluster Dekat Cilandak Trakindo,Rp 3.85 M,Jakarta Selatan Cilandak,https://www.rumah123.com/properti/jakarta-selatan-cilandak/rumah-djual-dalam-cluster-nyaman-dan-strategis-hos40879687/
"Siap Huni! Rumah Modern Mewah di Cluster Exclusive Sutera Palma, Alam Sutera",Rp 11.6 M,Tangerang Alam Sutera,https://www.rumah123.com/properti/tangerang-alam-sutera/rumah-mewah-3-lt-hoek-siap-huni-secepatnya-sutera-palma-alsut-hos40924028/
Classic Villas di NAI Nusa Dua,Rp 2.27 M,Badung,https://www.rumah123.com/perumahan-baru/properti/badung/nai-nusa-dua/classic-villas/hos3101109/
"DIJUAL RUMAH DE LATINOS, BSD DEPAN TAMAN LINGKUNGAN ASRI",Rp 3.3 M,Tangerang Selatan Bsd,https://www.rumah123.com/properti/tangerang-selatan-bsd/dijual-rumah-de-latinos-bsd-depan-taman-lingkungan-asri-hos40319460/
Jual Cepat Rumah Cluster Shinano Jgc Full Furnished,Rp 2 M,Jakarta Timur Jakarta Garden City,https://www.rumah123.com/properti/jakarta-timur-jakarta-garden-city/jual-cepat-rumah-cluster-shinano-jgc-full-furnished-hos40163217/
Rumah Mewah Baru 4 Lantai Ada Lift di Pusat Jaksel Lokasi Strategis,Rp 6.9 M,Jakarta Selatan Kemang,https://www.rumah123.com/properti/jakarta-selatan-kemang/rumah-mewah-baru-4-lantai-ada-lift-di-pusat-jaksel-lokasi-strategis-hos39637425/
Barcelona Cove 38/72 di Metland Cibitung,Rp 865 Juta,Bekasi,https://www.rumah123.com/perumahan-baru/properti/bekasi/metland-cibitung/barcelona-cove-3872/hos27697/
Rumah Siap Huni Deket Tol LRT Cibubur Bebas Custom Layout Dp 0%,Rp 1 M,Jakarta Timur Cibubur,https://www.rumah123.com/properti/jakarta-timur-cibubur/rumah-siaphuni-deket-tol-lrt-cibubur-bebas-custom-layout-dp-0-hos40505637/
Dijual Cepat 6X18 Rumah di Green Lake City Cluster Amerika Latin Hadap Utara Termurah,Rp 2.85 M,Jakarta Barat Green Lake City,https://www.rumah123.com/properti/jakarta-barat-green-lake-city/dijual-cepat-6x18-rumah-di-green-lake-city-cluster-amerika-latin-hadap-utara-termurah-hos40867803/
Rumah 2 Lantai Dijual Permata Buana Cluster Pulau Ayer - LT 180M2,Rp 5.5 M,Jakarta Barat Permata Buana,https://www.rumah123.com/properti/jakarta-barat-permata-buana/rumah-2-lantai-dijual-taman-permata-buana-semi-furnished-180m2-hos40478521/
Mizu di Seion Tangerang,Rp 988 Juta,Tangerang,https://www.rumah123.com/perumahan-baru/properti/tangerang/seion-tangerang/mizu/hos119863/
Dijual Cluster Aristoteles Gading Serpong,Rp 6.95 M,Tangerang Gading Serpong,https://www.rumah123.com/properti/tangerang-gading-serpong/dijual-cluster-aristoteles-gading-serpong-hos39095555/
Gunadi Rumah 8X15 Green Lake City Dijual Siap Huni Rapi Cakep Dekat Danau,Rp 3.3 M,Jakarta Barat Green Lake City,https://www.rumah123.com/properti/jakarta-barat-green-lake-city/gunadi-rumah-8x15-green-lake-city-dijual-siap-huni-rapi-cakep-dekat-danau-hos40759931/
Langka 7 X 15 Di Green Lake City Murah,Rp 2.5 M,Jakarta Barat Green Lake City,https://www.rumah123.com/properti/jakarta-barat-green-lake-city/langka-7-x-15-di-green-lake-city-murah-hos40443257/
Kinary 72 di Kinary House,Rp 1.5 M,Tangerang Selatan,https://www.rumah123.com/perumahan-baru/properti/tangerang-selatan/kinary-house/kinary-72/hos0101070/
"Hot Rumah Eksklusif Pik 1 Furnished Dekat Tol Rumah Shm Bagus Di Jl. Camar Permai, Kapuk Muara, Penjaringan, Kota Jakarta Utara, Dki Jakarta, Indonesia, 14460, Pantai Indah Kapuk",Rp 17.4 M,Jakarta Utara Pantai Indah Kapuk,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk/hot-rumah-eksklusif-pik-1-furnished-dekat-tol-rumah-shm-bagus-di-jl-camar-permai-kapuk-muara-penjaringan-kota-jakarta-hos40337194/
"Jual Cepat Cluster Semayang, Asya, Jakarta Timur",Rp 2.85 M,Jakarta Timur Cakung,https://www.rumah123.com/properti/jakarta-timur-cakung/jual-cepat-cluster-semayang-asya-jakarta-timur-hos16528217/
Rumah Sunter Hadap Selatan,Rp 4.4 M,Jakarta Utara Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/rumah-sunter-hadap-selatan-hos40456125/
Rumah 3 Lantai Elit Fasilitas Lengkap di Jakarta Timur,Rp 4.6 M,Jakarta Timur Rawamangun,https://www.rumah123.com/properti/jakarta-timur-rawamangun/rumah-3-lantai-elit-fasilitas-lengkap-di-jakarta-timur-hos40315207/
Jual Butuh Uang!!! Rumah Gading Kirana 11X20 Siap Huni,Rp 6.7 M,Jakarta Utara Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/jual-butuh-uang-rumah-gading-kirana-11x20-siap-huni-hos40764506/
Hot Property!! Dijual Rumah Brand New Harga 2M-An di Kelapa Gading,Rp 2 M,Jakarta Utara Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/hot-property-dijual-rumah-brand-new-harga-2man-di-kelapa-gading-hos40794418/
RUMAH GADING GRANDE DEKAT MALL HARGA OKE,Rp 3 M,Jakarta Utara Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/rumah-gading-grande-dekat-mall-harga-oke-hos19317913/
Harga Miring!!! Dijual Rumah di Kelapa Gading Luas 300M2,Rp 5.5 M,Jakarta Utara Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/harga-miring-dijual-rumah-di-kelapa-gading-luas-300m2-hos39471336/
Banting Harga! Rumah Murah di Rumah Gading Pelangi Siap Huni,Rp 3.4 M,Jakarta Utara Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/banting-harga-rumah-murah-di-rumah-gading-pelangi-siap-huni-hos19587585/
Termurahh!!! Dijual Rumah di Belakang Mkg Harga 2M-An,Rp 2.4 M,Jakarta Utara Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/termurahh-dijual-rumah-di-belakang-mkg-harga-2man-hos40944079/
IVY 38/88 di IVY at KASIH Regency,Rp 525 Juta,Sidoarjo,https://www.rumah123.com/perumahan-baru/properti/sidoarjo/ivy-at-kasih-regency/ivy-3888/hos1101064/
IVY 55/112 di IVY at KASIH Regency,Rp 680 Juta,Sidoarjo,https://www.rumah123.com/perumahan-baru/properti/sidoarjo/ivy-at-kasih-regency/ivy-55112/hos1101065/
Jual Cepat Rumah Mewah Brand New Cluster Scarlet The Springs,Rp 12.5 M,Tangerang Gading Serpong,https://www.rumah123.com/properti/tangerang-gading-serpong/jual-cepat-rumah-mewah-brand-new-cluster-scarlet-the-springs-hos40871477/
"Hunian One Stop Living Elit untuk Keluarga, Lokasi Terbaik Dekat Pusat Jakarta",Rp 5.4 M,Jakarta Timur Jakarta Garden City,https://www.rumah123.com/properti/jakarta-timur-jakarta-garden-city/hunian-one-stop-living-elit-untuk-keluarga-lokasi-terbaik-dekat-pusat-jakarta-hos40852893/
Jual Cepat Rumah 2 Lantai Modern Minimalis Siap Huni - Cluster Harapan Indah Bekasi 028,Rp 1.52 M,Bekasi Harapan Indah,https://www.rumah123.com/properti/bekasi-harapan-indah/jual-cepat-rumah-2-lantai-modern-minimalis-siap-huni-cluster-adara-harapan-indah-bekasi-028-hos40833280/
Nivara di Nivara Resort Townhouse at Wijaya,Rp 7.09 M,Jakarta Selatan,https://www.rumah123.com/perumahan-baru/properti/jakarta-selatan/nivara-resort-townhouse-at-wijaya/nivara/hos2100151/
For Sale Premium & Elite House in Asya New Condition,Rp 4.6 M,Jakarta Timur Cakung,https://www.rumah123.com/properti/jakarta-timur-cakung/for-sale-premium-elite-house-in-asya-new-condition-hos40315140/
Jual Murah Dibawah Pasaran Bintaro Dekat Pondok Indah Dibawah 2m,Rp 1.9 M,Tangerang Selatan Bintaro,https://www.rumah123.com/properti/tangerang-selatan-bintaro/jual-murah-dibawah-pasaran-bintaro-jakarta-selatan-dibawah-2m-hos40149177/
"Jual Rumah Manhattan Pik2.8x25.2,5 Lt.",Rp 8.3 M,Jakarta Utara Pantai Indah Kapuk 2,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk-2/jual-rumah-manhattan-pik28x2525-lt-hos40951319/
Arka di ANANDAYA,Rp 467 Juta,Bogor,https://www.rumah123.com/perumahan-baru/properti/bogor/anandaya/arka/hos0100181/
Bima di ANANDAYA,Rp 513 Juta,Bogor,https://www.rumah123.com/perumahan-baru/properti/bogor/anandaya/bima/hos1100182/
